,n,L,total_attempts,total_successes,total_collisions,collision_rate,success_rate,throughput,per_node
378,4,79,145,103,42,0.2896551724137931,0.7103448275862069,0.8137,"[{'tx': 42, 'success': 34, 'collisions': 8}, {'tx': 41, 'success': 29, 'collisions': 12}, {'tx': 31, 'success': 18, 'collisions': 13}, {'tx': 31, 'success': 22, 'collisions': 9}]"
379,4,80,138,106,32,0.2318840579710145,0.7681159420289855,0.848,"[{'tx': 32, 'success': 23, 'collisions': 9}, {'tx': 39, 'success': 32, 'collisions': 7}, {'tx': 30, 'success': 20, 'collisions': 10}, {'tx': 37, 'success': 31, 'collisions': 6}]"
380,4,81,133,109,24,0.18045112781954886,0.8195488721804511,0.8829,"[{'tx': 42, 'success': 39, 'collisions': 3}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 41, 'success': 33, 'collisions': 8}, {'tx': 31, 'success': 25, 'collisions': 6}]"
381,4,82,135,104,31,0.22962962962962963,0.7703703703703704,0.8528,"[{'tx': 29, 'success': 21, 'collisions': 8}, {'tx': 39, 'success': 34, 'collisions': 5}, {'tx': 37, 'success': 29, 'collisions': 8}, {'tx': 30, 'success': 20, 'collisions': 10}]"
382,4,83,131,105,26,0.1984732824427481,0.8015267175572519,0.8715,"[{'tx': 35, 'success': 27, 'collisions': 8}, {'tx': 30, 'success': 23, 'collisions': 7}, {'tx': 40, 'success': 35, 'collisions': 5}, {'tx': 26, 'success': 20, 'collisions': 6}]"
383,4,84,133,99,34,0.2556390977443609,0.7443609022556391,0.8316,"[{'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 38, 'success': 30, 'collisions': 8}, {'tx': 41, 'success': 30, 'collisions': 11}, {'tx': 48, 'success': 38, 'collisions': 10}]"
384,4,85,129,102,27,0.20930232558139536,0.7906976744186046,0.867,"[{'tx': 35, 'success': 30, 'collisions': 5}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 45, 'success': 39, 'collisions': 6}, {'tx': 32, 'success': 25, 'collisions': 7}]"
385,4,86,126,102,24,0.19047619047619047,0.8095238095238095,0.8772,"[{'tx': 37, 'success': 32, 'collisions': 5}, {'tx': 38, 'success': 34, 'collisions': 4}, {'tx': 33, 'success': 26, 'collisions': 7}, {'tx': 18, 'success': 10, 'collisions': 8}]"
386,4,87,126,98,28,0.2222222222222222,0.7777777777777778,0.8526,"[{'tx': 35, 'success': 28, 'collisions': 7}, {'tx': 36, 'success': 30, 'collisions': 6}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 36, 'success': 28, 'collisions': 8}]"
387,4,88,124,98,26,0.20967741935483872,0.7903225806451613,0.8624,"[{'tx': 39, 'success': 33, 'collisions': 6}, {'tx': 37, 'success': 31, 'collisions': 6}, {'tx': 30, 'success': 24, 'collisions': 6}, {'tx': 18, 'success': 10, 'collisions': 8}]"
388,4,89,122,98,24,0.19672131147540983,0.8032786885245902,0.8722,"[{'tx': 31, 'success': 22, 'collisions': 9}, {'tx': 12, 'success': 8, 'collisions': 4}, {'tx': 38, 'success': 31, 'collisions': 7}, {'tx': 41, 'success': 37, 'collisions': 4}]"
389,4,90,123,96,27,0.21951219512195122,0.7804878048780488,0.864,"[{'tx': 35, 'success': 30, 'collisions': 5}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 36, 'success': 30, 'collisions': 6}, {'tx': 28, 'success': 20, 'collisions': 8}]"
390,4,91,128,91,37,0.2890625,0.7109375,0.8281,"[{'tx': 39, 'success': 30, 'collisions': 9}, {'tx': 31, 'success': 21, 'collisions': 10}, {'tx': 27, 'success': 19, 'collisions': 8}, {'tx': 31, 'success': 21, 'collisions': 10}]"
391,4,92,120,95,25,0.20833333333333334,0.7916666666666666,0.874,"[{'tx': 28, 'success': 22, 'collisions': 6}, {'tx': 40, 'success': 35, 'collisions': 5}, {'tx': 24, 'success': 18, 'collisions': 6}, {'tx': 28, 'success': 20, 'collisions': 8}]"
392,4,93,122,89,33,0.27049180327868855,0.7295081967213115,0.8277,"[{'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 36, 'success': 28, 'collisions': 8}, {'tx': 36, 'success': 28, 'collisions': 8}, {'tx': 34, 'success': 23, 'collisions': 11}]"
393,4,94,123,87,36,0.2926829268292683,0.7073170731707317,0.8178,"[{'tx': 31, 'success': 22, 'collisions': 9}, {'tx': 30, 'success': 20, 'collisions': 10}, {'tx': 31, 'success': 25, 'collisions': 6}, {'tx': 31, 'success': 20, 'collisions': 11}]"
394,4,95,117,89,28,0.23931623931623933,0.7606837606837606,0.8455,"[{'tx': 29, 'success': 23, 'collisions': 6}, {'tx': 34, 'success': 26, 'collisions': 8}, {'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 32, 'success': 27, 'collisions': 5}]"
395,4,96,122,83,39,0.319672131147541,0.680327868852459,0.7968,"[{'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 37, 'success': 27, 'collisions': 10}, {'tx': 35, 'success': 24, 'collisions': 11}, {'tx': 36, 'success': 25, 'collisions': 11}]"
396,4,97,113,89,24,0.21238938053097345,0.7876106194690266,0.8633,"[{'tx': 28, 'success': 25, 'collisions': 3}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 29, 'success': 21, 'collisions': 8}, {'tx': 36, 'success': 30, 'collisions': 6}]"
397,4,98,116,86,30,0.25862068965517243,0.7413793103448276,0.8428,"[{'tx': 32, 'success': 25, 'collisions': 7}, {'tx': 33, 'success': 26, 'collisions': 7}, {'tx': 29, 'success': 23, 'collisions': 6}, {'tx': 22, 'success': 12, 'collisions': 10}]"
398,4,99,118,83,35,0.2966101694915254,0.7033898305084746,0.8217,"[{'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 33, 'success': 25, 'collisions': 8}]"
399,4,100,112,84,28,0.25,0.75,0.84,"[{'tx': 36, 'success': 29, 'collisions': 7}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 26, 'success': 21, 'collisions': 5}, {'tx': 27, 'success': 18, 'collisions': 9}]"
400,5,1,3845,2809,1036,0.2694408322496749,0.7305591677503251,0.2809,"[{'tx': 807, 'success': 591, 'collisions': 216}, {'tx': 749, 'success': 543, 'collisions': 206}, {'tx': 721, 'success': 516, 'collisions': 205}, {'tx': 815, 'success': 605, 'collisions': 210}, {'tx': 753, 'success': 554, 'collisions': 199}]"
401,5,2,2946,2143,803,0.2725729803122878,0.7274270196877122,0.4286,"[{'tx': 551, 'success': 403, 'collisions': 148}, {'tx': 594, 'success': 434, 'collisions': 160}, {'tx': 603, 'success': 437, 'collisions': 166}, {'tx': 642, 'success': 482, 'collisions': 160}, {'tx': 556, 'success': 387, 'collisions': 169}]"
402,5,3,2250,1640,610,0.27111111111111114,0.7288888888888889,0.492,"[{'tx': 497, 'success': 364, 'collisions': 133}, {'tx': 532, 'success': 393, 'collisions': 139}, {'tx': 463, 'success': 343, 'collisions': 120}, {'tx': 423, 'success': 299, 'collisions': 124}, {'tx': 335, 'success': 241, 'collisions': 94}]"
403,5,4,1919,1401,518,0.2699322563835331,0.7300677436164669,0.5604,"[{'tx': 356, 'success': 259, 'collisions': 97}, {'tx': 389, 'success': 278, 'collisions': 111}, {'tx': 397, 'success': 289, 'collisions': 108}, {'tx': 387, 'success': 283, 'collisions': 104}, {'tx': 390, 'success': 292, 'collisions': 98}]"
404,5,5,1668,1232,436,0.26139088729016785,0.7386091127098321,0.616,"[{'tx': 280, 'success': 196, 'collisions': 84}, {'tx': 338, 'success': 246, 'collisions': 92}, {'tx': 339, 'success': 252, 'collisions': 87}, {'tx': 355, 'success': 269, 'collisions': 86}, {'tx': 356, 'success': 269, 'collisions': 87}]"
405,5,6,1446,1060,386,0.2669432918395574,0.7330567081604425,0.636,"[{'tx': 298, 'success': 214, 'collisions': 84}, {'tx': 340, 'success': 263, 'collisions': 77}, {'tx': 279, 'success': 194, 'collisions': 85}, {'tx': 326, 'success': 241, 'collisions': 85}, {'tx': 203, 'success': 148, 'collisions': 55}]"
406,5,7,1284,914,370,0.2881619937694704,0.7118380062305296,0.6398,"[{'tx': 233, 'success': 166, 'collisions': 67}, {'tx': 245, 'success': 162, 'collisions': 83}, {'tx': 264, 'success': 189, 'collisions': 75}, {'tx': 271, 'success': 195, 'collisions': 76}, {'tx': 271, 'success': 202, 'collisions': 69}]"
407,5,8,1131,838,293,0.25906277630415564,0.7409372236958444,0.6704,"[{'tx': 251, 'success': 187, 'collisions': 64}, {'tx': 132, 'success': 92, 'collisions': 40}, {'tx': 266, 'success': 202, 'collisions': 64}, {'tx': 250, 'success': 187, 'collisions': 63}, {'tx': 232, 'success': 170, 'collisions': 62}]"
408,5,9,1046,762,284,0.27151051625239003,0.7284894837476099,0.6858,"[{'tx': 170, 'success': 120, 'collisions': 50}, {'tx': 224, 'success': 158, 'collisions': 66}, {'tx': 272, 'success': 207, 'collisions': 65}, {'tx': 254, 'success': 190, 'collisions': 64}, {'tx': 126, 'success': 87, 'collisions': 39}]"
409,5,10,982,707,275,0.280040733197556,0.719959266802444,0.707,"[{'tx': 183, 'success': 134, 'collisions': 49}, {'tx': 173, 'success': 116, 'collisions': 57}, {'tx': 201, 'success': 146, 'collisions': 55}, {'tx': 203, 'success': 145, 'collisions': 58}, {'tx': 222, 'success': 166, 'collisions': 56}]"
410,5,11,896,658,238,0.265625,0.734375,0.7238,"[{'tx': 161, 'success': 112, 'collisions': 49}, {'tx': 190, 'success': 140, 'collisions': 50}, {'tx': 159, 'success': 114, 'collisions': 45}, {'tx': 197, 'success': 152, 'collisions': 45}, {'tx': 189, 'success': 140, 'collisions': 49}]"
411,5,12,843,612,231,0.27402135231316727,0.7259786476868327,0.7344,"[{'tx': 144, 'success': 96, 'collisions': 48}, {'tx': 164, 'success': 120, 'collisions': 44}, {'tx': 184, 'success': 137, 'collisions': 47}, {'tx': 166, 'success': 119, 'collisions': 47}, {'tx': 185, 'success': 140, 'collisions': 45}]"
412,5,13,785,566,219,0.2789808917197452,0.7210191082802547,0.7358,"[{'tx': 157, 'success': 116, 'collisions': 41}, {'tx': 168, 'success': 129, 'collisions': 39}, {'tx': 151, 'success': 104, 'collisions': 47}, {'tx': 157, 'success': 105, 'collisions': 52}, {'tx': 152, 'success': 112, 'collisions': 40}]"
413,5,14,731,542,189,0.2585499316005472,0.7414500683994528,0.7588,"[{'tx': 185, 'success': 143, 'collisions': 42}, {'tx': 150, 'success': 115, 'collisions': 35}, {'tx': 130, 'success': 89, 'collisions': 41}, {'tx': 126, 'success': 91, 'collisions': 35}, {'tx': 140, 'success': 104, 'collisions': 36}]"
414,5,15,689,508,181,0.262699564586357,0.737300435413643,0.762,"[{'tx': 128, 'success': 95, 'collisions': 33}, {'tx': 98, 'success': 63, 'collisions': 35}, {'tx': 154, 'success': 120, 'collisions': 34}, {'tx': 164, 'success': 127, 'collisions': 37}, {'tx': 145, 'success': 103, 'collisions': 42}]"
415,5,16,657,468,189,0.2876712328767123,0.7123287671232876,0.7488,"[{'tx': 119, 'success': 78, 'collisions': 41}, {'tx': 141, 'success': 102, 'collisions': 39}, {'tx': 158, 'success': 122, 'collisions': 36}, {'tx': 135, 'success': 99, 'collisions': 36}, {'tx': 104, 'success': 67, 'collisions': 37}]"
416,5,17,612,453,159,0.25980392156862747,0.7401960784313726,0.7701,"[{'tx': 127, 'success': 93, 'collisions': 34}, {'tx': 134, 'success': 104, 'collisions': 30}, {'tx': 119, 'success': 81, 'collisions': 38}, {'tx': 82, 'success': 58, 'collisions': 24}, {'tx': 150, 'success': 117, 'collisions': 33}]"
417,5,18,581,423,158,0.2719449225473322,0.7280550774526678,0.7614,"[{'tx': 140, 'success': 105, 'collisions': 35}, {'tx': 141, 'success': 108, 'collisions': 33}, {'tx': 85, 'success': 51, 'collisions': 34}, {'tx': 83, 'success': 56, 'collisions': 27}, {'tx': 132, 'success': 103, 'collisions': 29}]"
418,5,19,554,392,162,0.2924187725631769,0.7075812274368231,0.7448,"[{'tx': 94, 'success': 57, 'collisions': 37}, {'tx': 63, 'success': 42, 'collisions': 21}, {'tx': 106, 'success': 72, 'collisions': 34}, {'tx': 144, 'success': 106, 'collisions': 38}, {'tx': 147, 'success': 115, 'collisions': 32}]"
419,5,20,522,384,138,0.26436781609195403,0.735632183908046,0.768,"[{'tx': 137, 'success': 105, 'collisions': 32}, {'tx': 126, 'success': 97, 'collisions': 29}, {'tx': 110, 'success': 73, 'collisions': 37}, {'tx': 124, 'success': 98, 'collisions': 26}, {'tx': 25, 'success': 11, 'collisions': 14}]"
420,5,21,521,364,157,0.30134357005758156,0.6986564299424184,0.7644,"[{'tx': 123, 'success': 92, 'collisions': 31}, {'tx': 103, 'success': 71, 'collisions': 32}, {'tx': 97, 'success': 69, 'collisions': 28}, {'tx': 102, 'success': 68, 'collisions': 34}, {'tx': 96, 'success': 64, 'collisions': 32}]"
421,5,22,480,367,113,0.23541666666666666,0.7645833333333333,0.8074,"[{'tx': 92, 'success': 70, 'collisions': 22}, {'tx': 107, 'success': 83, 'collisions': 24}, {'tx': 79, 'success': 55, 'collisions': 24}, {'tx': 98, 'success': 75, 'collisions': 23}, {'tx': 104, 'success': 84, 'collisions': 20}]"
422,5,23,472,332,140,0.2966101694915254,0.7033898305084746,0.7636,"[{'tx': 101, 'success': 72, 'collisions': 29}, {'tx': 90, 'success': 67, 'collisions': 23}, {'tx': 104, 'success': 79, 'collisions': 25}, {'tx': 87, 'success': 54, 'collisions': 33}, {'tx': 90, 'success': 60, 'collisions': 30}]"
423,5,24,451,319,132,0.2926829268292683,0.7073170731707317,0.7656,"[{'tx': 85, 'success': 52, 'collisions': 33}, {'tx': 66, 'success': 41, 'collisions': 25}, {'tx': 113, 'success': 88, 'collisions': 25}, {'tx': 96, 'success': 70, 'collisions': 26}, {'tx': 91, 'success': 68, 'collisions': 23}]"
424,5,25,428,313,115,0.26869158878504673,0.7313084112149533,0.7825,"[{'tx': 54, 'success': 32, 'collisions': 22}, {'tx': 101, 'success': 76, 'collisions': 25}, {'tx': 79, 'success': 55, 'collisions': 24}, {'tx': 89, 'success': 67, 'collisions': 22}, {'tx': 105, 'success': 83, 'collisions': 22}]"
425,5,26,415,294,121,0.29156626506024097,0.708433734939759,0.7644,"[{'tx': 88, 'success': 61, 'collisions': 27}, {'tx': 61, 'success': 39, 'collisions': 22}, {'tx': 70, 'success': 47, 'collisions': 23}, {'tx': 89, 'success': 62, 'collisions': 27}, {'tx': 107, 'success': 85, 'collisions': 22}]"
426,5,27,406,301,105,0.25862068965517243,0.7413793103448276,0.8127,"[{'tx': 75, 'success': 55, 'collisions': 20}, {'tx': 81, 'success': 59, 'collisions': 22}, {'tx': 81, 'success': 59, 'collisions': 22}, {'tx': 97, 'success': 74, 'collisions': 23}, {'tx': 72, 'success': 54, 'collisions': 18}]"
427,5,28,385,284,101,0.2623376623376623,0.7376623376623377,0.7952,"[{'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 86, 'success': 62, 'collisions': 24}, {'tx': 87, 'success': 63, 'collisions': 24}, {'tx': 83, 'success': 61, 'collisions': 22}, {'tx': 103, 'success': 81, 'collisions': 22}]"
428,5,29,374,271,103,0.27540106951871657,0.7245989304812834,0.7859,"[{'tx': 91, 'success': 65, 'collisions': 26}, {'tx': 82, 'success': 64, 'collisions': 18}, {'tx': 65, 'success': 43, 'collisions': 22}, {'tx': 80, 'success': 58, 'collisions': 22}, {'tx': 56, 'success': 41, 'collisions': 15}]"
429,5,30,372,262,110,0.2956989247311828,0.7043010752688172,0.786,"[{'tx': 79, 'success': 56, 'collisions': 23}, {'tx': 83, 'success': 64, 'collisions': 19}, {'tx': 60, 'success': 37, 'collisions': 23}, {'tx': 70, 'success': 49, 'collisions': 21}, {'tx': 80, 'success': 56, 'collisions': 24}]"
430,5,31,354,255,99,0.2796610169491525,0.7203389830508474,0.7905,"[{'tx': 81, 'success': 58, 'collisions': 23}, {'tx': 73, 'success': 46, 'collisions': 27}, {'tx': 66, 'success': 55, 'collisions': 11}, {'tx': 80, 'success': 64, 'collisions': 16}, {'tx': 54, 'success': 32, 'collisions': 22}]"
431,5,32,342,250,92,0.26900584795321636,0.7309941520467836,0.8,"[{'tx': 60, 'success': 44, 'collisions': 16}, {'tx': 71, 'success': 48, 'collisions': 23}, {'tx': 62, 'success': 42, 'collisions': 20}, {'tx': 102, 'success': 85, 'collisions': 17}, {'tx': 47, 'success': 31, 'collisions': 16}]"
432,5,33,339,243,96,0.2831858407079646,0.7168141592920354,0.8019,"[{'tx': 55, 'success': 38, 'collisions': 17}, {'tx': 81, 'success': 64, 'collisions': 17}, {'tx': 74, 'success': 56, 'collisions': 18}, {'tx': 66, 'success': 43, 'collisions': 23}, {'tx': 63, 'success': 42, 'collisions': 21}]"
433,5,34,316,240,76,0.24050632911392406,0.759493670886076,0.816,"[{'tx': 66, 'success': 48, 'collisions': 18}, {'tx': 76, 'success': 64, 'collisions': 12}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 75, 'success': 60, 'collisions': 15}, {'tx': 80, 'success': 58, 'collisions': 22}]"
434,5,35,319,225,94,0.2946708463949843,0.7053291536050157,0.7875,"[{'tx': 75, 'success': 54, 'collisions': 21}, {'tx': 70, 'success': 52, 'collisions': 18}, {'tx': 66, 'success': 47, 'collisions': 19}, {'tx': 45, 'success': 27, 'collisions': 18}, {'tx': 63, 'success': 45, 'collisions': 18}]"
435,5,36,300,231,69,0.23,0.77,0.8316,"[{'tx': 76, 'success': 61, 'collisions': 15}, {'tx': 55, 'success': 37, 'collisions': 18}, {'tx': 32, 'success': 20, 'collisions': 12}, {'tx': 58, 'success': 46, 'collisions': 12}, {'tx': 79, 'success': 67, 'collisions': 12}]"
436,5,37,301,218,83,0.2757475083056478,0.7242524916943521,0.8066,"[{'tx': 59, 'success': 43, 'collisions': 16}, {'tx': 63, 'success': 47, 'collisions': 16}, {'tx': 63, 'success': 48, 'collisions': 15}, {'tx': 58, 'success': 39, 'collisions': 19}, {'tx': 58, 'success': 41, 'collisions': 17}]"
437,5,38,294,211,83,0.282312925170068,0.717687074829932,0.8018,"[{'tx': 52, 'success': 36, 'collisions': 16}, {'tx': 60, 'success': 41, 'collisions': 19}, {'tx': 61, 'success': 46, 'collisions': 15}, {'tx': 70, 'success': 52, 'collisions': 18}, {'tx': 51, 'success': 36, 'collisions': 15}]"
438,5,39,286,205,81,0.28321678321678323,0.7167832167832168,0.7995,"[{'tx': 37, 'success': 26, 'collisions': 11}, {'tx': 61, 'success': 43, 'collisions': 18}, {'tx': 67, 'success': 50, 'collisions': 17}, {'tx': 73, 'success': 54, 'collisions': 19}, {'tx': 48, 'success': 32, 'collisions': 16}]"
439,5,40,281,209,72,0.25622775800711745,0.7437722419928826,0.836,"[{'tx': 59, 'success': 47, 'collisions': 12}, {'tx': 47, 'success': 32, 'collisions': 15}, {'tx': 52, 'success': 35, 'collisions': 17}, {'tx': 60, 'success': 48, 'collisions': 12}, {'tx': 63, 'success': 47, 'collisions': 16}]"
440,5,41,271,204,67,0.24723247232472326,0.7527675276752768,0.8364,"[{'tx': 66, 'success': 56, 'collisions': 10}, {'tx': 57, 'success': 45, 'collisions': 12}, {'tx': 54, 'success': 39, 'collisions': 15}, {'tx': 43, 'success': 28, 'collisions': 15}, {'tx': 51, 'success': 36, 'collisions': 15}]"
441,5,42,273,190,83,0.304029304029304,0.6959706959706959,0.798,"[{'tx': 62, 'success': 47, 'collisions': 15}, {'tx': 51, 'success': 36, 'collisions': 15}, {'tx': 45, 'success': 26, 'collisions': 19}, {'tx': 60, 'success': 45, 'collisions': 15}, {'tx': 55, 'success': 36, 'collisions': 19}]"
442,5,43,258,189,69,0.26744186046511625,0.7325581395348837,0.8127,"[{'tx': 66, 'success': 54, 'collisions': 12}, {'tx': 48, 'success': 34, 'collisions': 14}, {'tx': 52, 'success': 35, 'collisions': 17}, {'tx': 25, 'success': 13, 'collisions': 12}, {'tx': 67, 'success': 53, 'collisions': 14}]"
443,5,44,251,186,65,0.2589641434262948,0.7410358565737052,0.8184,"[{'tx': 56, 'success': 40, 'collisions': 16}, {'tx': 25, 'success': 15, 'collisions': 10}, {'tx': 57, 'success': 45, 'collisions': 12}, {'tx': 61, 'success': 48, 'collisions': 13}, {'tx': 52, 'success': 38, 'collisions': 14}]"
444,5,45,249,177,72,0.2891566265060241,0.7108433734939759,0.7965,"[{'tx': 34, 'success': 19, 'collisions': 15}, {'tx': 50, 'success': 35, 'collisions': 15}, {'tx': 66, 'success': 55, 'collisions': 11}, {'tx': 51, 'success': 35, 'collisions': 16}, {'tx': 48, 'success': 33, 'collisions': 15}]"
445,5,46,245,174,71,0.2897959183673469,0.710204081632653,0.8004,"[{'tx': 36, 'success': 22, 'collisions': 14}, {'tx': 63, 'success': 49, 'collisions': 14}, {'tx': 29, 'success': 18, 'collisions': 11}, {'tx': 58, 'success': 42, 'collisions': 16}, {'tx': 59, 'success': 43, 'collisions': 16}]"
446,5,47,240,169,71,0.29583333333333334,0.7041666666666667,0.7943,"[{'tx': 39, 'success': 25, 'collisions': 14}, {'tx': 28, 'success': 16, 'collisions': 12}, {'tx': 60, 'success': 46, 'collisions': 14}, {'tx': 52, 'success': 37, 'collisions': 15}, {'tx': 61, 'success': 45, 'collisions': 16}]"
447,5,48,240,165,75,0.3125,0.6875,0.792,"[{'tx': 45, 'success': 29, 'collisions': 16}, {'tx': 54, 'success': 38, 'collisions': 16}, {'tx': 42, 'success': 27, 'collisions': 15}, {'tx': 49, 'success': 36, 'collisions': 13}, {'tx': 50, 'success': 35, 'collisions': 15}]"
448,5,49,231,162,69,0.2987012987012987,0.7012987012987013,0.7938,"[{'tx': 44, 'success': 28, 'collisions': 16}, {'tx': 44, 'success': 30, 'collisions': 14}, {'tx': 39, 'success': 26, 'collisions': 13}, {'tx': 46, 'success': 31, 'collisions': 15}, {'tx': 58, 'success': 47, 'collisions': 11}]"
449,5,50,217,168,49,0.22580645161290322,0.7741935483870968,0.84,"[{'tx': 62, 'success': 49, 'collisions': 13}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 65, 'success': 53, 'collisions': 12}, {'tx': 61, 'success': 49, 'collisions': 12}, {'tx': 9, 'success': 4, 'collisions': 5}]"
450,5,51,224,161,63,0.28125,0.71875,0.8211,"[{'tx': 45, 'success': 35, 'collisions': 10}, {'tx': 33, 'success': 19, 'collisions': 14}, {'tx': 47, 'success': 34, 'collisions': 13}, {'tx': 44, 'success': 33, 'collisions': 11}, {'tx': 55, 'success': 40, 'collisions': 15}]"
451,5,52,219,154,65,0.2968036529680365,0.7031963470319634,0.8008,"[{'tx': 42, 'success': 26, 'collisions': 16}, {'tx': 35, 'success': 25, 'collisions': 10}, {'tx': 46, 'success': 36, 'collisions': 10}, {'tx': 49, 'success': 34, 'collisions': 15}, {'tx': 47, 'success': 33, 'collisions': 14}]"
452,5,53,217,150,67,0.3087557603686636,0.6912442396313364,0.795,"[{'tx': 53, 'success': 42, 'collisions': 11}, {'tx': 36, 'success': 22, 'collisions': 14}, {'tx': 45, 'success': 32, 'collisions': 13}, {'tx': 45, 'success': 30, 'collisions': 15}, {'tx': 38, 'success': 24, 'collisions': 14}]"
453,5,54,207,153,54,0.2608695652173913,0.7391304347826086,0.8262,"[{'tx': 47, 'success': 36, 'collisions': 11}, {'tx': 46, 'success': 31, 'collisions': 15}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 46, 'success': 36, 'collisions': 10}, {'tx': 55, 'success': 45, 'collisions': 10}]"
454,5,55,203,151,52,0.2561576354679803,0.7438423645320197,0.8305,"[{'tx': 43, 'success': 32, 'collisions': 11}, {'tx': 35, 'success': 23, 'collisions': 12}, {'tx': 45, 'success': 35, 'collisions': 10}, {'tx': 41, 'success': 31, 'collisions': 10}, {'tx': 39, 'success': 30, 'collisions': 9}]"
455,5,56,209,140,69,0.33014354066985646,0.6698564593301436,0.784,"[{'tx': 37, 'success': 24, 'collisions': 13}, {'tx': 46, 'success': 31, 'collisions': 15}, {'tx': 47, 'success': 34, 'collisions': 13}, {'tx': 35, 'success': 19, 'collisions': 16}, {'tx': 44, 'success': 32, 'collisions': 12}]"
456,5,57,201,142,59,0.2935323383084577,0.7064676616915423,0.8094,"[{'tx': 43, 'success': 29, 'collisions': 14}, {'tx': 34, 'success': 23, 'collisions': 11}, {'tx': 32, 'success': 20, 'collisions': 12}, {'tx': 54, 'success': 43, 'collisions': 11}, {'tx': 38, 'success': 27, 'collisions': 11}]"
457,5,58,198,136,62,0.31313131313131315,0.6868686868686869,0.7888,"[{'tx': 45, 'success': 32, 'collisions': 13}, {'tx': 23, 'success': 12, 'collisions': 11}, {'tx': 54, 'success': 38, 'collisions': 16}, {'tx': 56, 'success': 44, 'collisions': 12}, {'tx': 20, 'success': 10, 'collisions': 10}]"
458,5,59,191,143,48,0.2513089005235602,0.7486910994764397,0.8437,"[{'tx': 37, 'success': 22, 'collisions': 15}, {'tx': 47, 'success': 39, 'collisions': 8}, {'tx': 46, 'success': 38, 'collisions': 8}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 37, 'success': 28, 'collisions': 9}]"
459,5,60,189,137,52,0.2751322751322751,0.7248677248677249,0.822,"[{'tx': 42, 'success': 32, 'collisions': 10}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 45, 'success': 34, 'collisions': 11}, {'tx': 45, 'success': 32, 'collisions': 13}, {'tx': 26, 'success': 15, 'collisions': 11}]"
460,5,61,186,137,49,0.26344086021505375,0.7365591397849462,0.8357,"[{'tx': 39, 'success': 27, 'collisions': 12}, {'tx': 34, 'success': 26, 'collisions': 8}, {'tx': 44, 'success': 34, 'collisions': 10}, {'tx': 35, 'success': 25, 'collisions': 10}, {'tx': 34, 'success': 25, 'collisions': 9}]"
461,5,62,186,130,56,0.3010752688172043,0.6989247311827957,0.806,"[{'tx': 36, 'success': 25, 'collisions': 11}, {'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 45, 'success': 32, 'collisions': 13}, {'tx': 30, 'success': 22, 'collisions': 8}, {'tx': 48, 'success': 35, 'collisions': 13}]"
462,5,63,177,134,43,0.24293785310734464,0.7570621468926554,0.8442,"[{'tx': 30, 'success': 21, 'collisions': 9}, {'tx': 41, 'success': 35, 'collisions': 6}, {'tx': 37, 'success': 27, 'collisions': 10}, {'tx': 41, 'success': 30, 'collisions': 11}, {'tx': 28, 'success': 21, 'collisions': 7}]"
463,5,64,173,132,41,0.23699421965317918,0.7630057803468208,0.8448,"[{'tx': 41, 'success': 34, 'collisions': 7}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 36, 'success': 29, 'collisions': 7}, {'tx': 42, 'success': 32, 'collisions': 10}]"
464,5,65,175,125,50,0.2857142857142857,0.7142857142857143,0.8125,"[{'tx': 34, 'success': 22, 'collisions': 12}, {'tx': 37, 'success': 28, 'collisions': 9}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 33, 'success': 23, 'collisions': 10}, {'tx': 43, 'success': 32, 'collisions': 11}]"
465,5,66,177,122,55,0.3107344632768362,0.6892655367231638,0.8052,"[{'tx': 29, 'success': 19, 'collisions': 10}, {'tx': 34, 'success': 23, 'collisions': 11}, {'tx': 35, 'success': 24, 'collisions': 11}, {'tx': 41, 'success': 29, 'collisions': 12}, {'tx': 38, 'success': 27, 'collisions': 11}]"
